Abiotic,Region,Region_Name,COUNT,AREA_M2,AREA_Acres,AREA_HA,MIN,MAX,RANGE,MEAN,STD,Shape_Area M2
Temperature (July),Forest Service Wilderness Areas,Hunting Camp Creek Wilderness,38085,34276500,8469.8945325,3427.65,19.24,21.940001,2.700001,20.977068,0.666877,34279848.971497
Temperature (July),Forest Service Wilderness Areas,James River Face Wilderness,40050,36045000,8906.8997250,3604.50,21.879999,24.35,2.470001,23.240933,0.628154,36044435.290978
Temperature (July),Forest Service Wilderness Areas,Joseph Battell Wilderness,55472,49924800,12336.6677040,4992.48,15.97,18.49,2.52,16.843541,0.519104,49923838.816750
Temperature (July),Forest Service Wilderness Areas,Kimberling Creek Wilderness,26652,23986800,5927.2582140,2398.68,20.59,21.940001,1.35,21.371998,0.409752,23989645.749636
Temperature (July),Forest Service Wilderness Areas,Laurel Fork North Wilderness,27205,24484500,6050.2423725,2448.45,17.870001,18.82,0.949999,18.422807,0.233578,24475882.546086
Temperature (July),Forest Service Wilderness Areas,Laurel Fork South Wilderness,26248,23623200,5837.4108360,2362.32,17.58,18.48,0.9,18.116861,0.24265,23632291.686621
Temperature (July),Forest Service Wilderness Areas,Lewis Fork Wilderness,27321,24588900,6076.0401345,2458.89,17.85,20.799999,2.949999,19.195179,0.671605,24586190.516298
Temperature (July),Forest Service Wilderness Areas,Little Dry Run Wilderness,12849,11564100,2857.5469305,1156.41,20.309999,21.809999,1.5,21.031971,0.456234,11559294.033495
Temperature (July),Forest Service Wilderness Areas,Little Wilson Creek Wilderness,24553,22097700,5460.4521585,2209.77,18.66,21.389999,2.73,19.485901,0.466014,22101228.581508
Temperature (July),Forest Service Wilderness Areas,Lusk Creek Wilderness,29843,26858700,6636.9190635,2685.87,24.73,25.25,0.52,24.971633,0.108314,26838325.364239
Temperature (July),Forest Service Wilderness Areas,Lye Brook Wilderness,81476,73328400,18119.8142820,7332.84,16.57,20.33,3.76,17.329908,0.740154,73336837.294428
Temperature (July),Forest Service Wilderness Areas,Mackinac Wilderness,51402,46261800,11431.5220890,4626.18,18.15,18.58,0.43,18.355249,0.103045,46256561.106846
Temperature (July),Forest Service Wilderness Areas,McCormick Wilderness,77398,69658200,17212.8895110,6965.82,17.74,18.57,0.83,18.068049,0.181643,69671648.433768
Temperature (July),Forest Service Wilderness Areas,Mountain Lake Wilderness,74320,66888000,16528.3592400,6688.80,18.370001,22.690001,4.32,20.90326,1.142084,66872713.209213
Temperature (July),Forest Service Wilderness Areas,Nordhouse Dunes Wilderness,14649,13184100,3257.8570305,1318.41,19.59,20.41,0.82,20.175632,0.184567,13238039.846655
Temperature (July),Forest Service Wilderness Areas,Otter Creek Wilderness,93100,83790000,20704.9279500,8379.00,18.120001,21.190001,3.07,18.954368,0.598381,83792094.357996
Temperature (July),Forest Service Wilderness Areas,Panther Den Wilderness,4447,4002300,988.9883415,400.23,25.18,25.299999,0.119999,25.260418,0.030632,3998641.286128
Temperature (July),Forest Service Wilderness Areas,Pemigewasset Wilderness,205965,185368500,45805.4831925,18536.85,13.19,18.91,5.72,16.493766,1.166723,185382333.352366
Temperature (July),Forest Service Wilderness Areas,Peru Peak Wilderness,35189,31670100,7825.8400605,3167.01,16.42,18.049999,1.629999,17.050439,0.364579,31664130.688052
Temperature (July),Forest Service Wilderness Areas,Peters Mountain Wilderness,20336,18302400,4522.6145520,1830.24,19.34,22.33,2.99,20.841932,0.733842,18296887.879617
Temperature (July),Forest Service Wilderness Areas,Porcupine Lake Wilderness,19370,17433000,4307.7814650,1743.30,19.43,19.690001,0.26,19.581219,0.072388,17434749.108024
Temperature (July),Forest Service Wilderness Areas,Presidential Range-Dry River Wilderness,124115,111703500,27602.4933675,11170.35,11.29,19.309999,8.02,16.212021,1.701225,111711742.054301
Temperature (July),Forest Service Wilderness Areas,Priest Wilderness,26960,24264000,5995.7557200,2426.40,20.82,23.91,3.09,22.038316,0.677736,24257114.863938
Temperature (July),Forest Service Wilderness Areas,Raccoon Branch Wilderness,19000,17100000,4225.4955000,1710.00,19.940001,21.51,1.57,20.540163,0.405894,17099857.313983
Temperature (July),Forest Service Wilderness Areas,Rainbow Lake Wilderness,32257,29031300,7173.7793865,2903.13,19.49,19.73,0.24,19.659312,0.058756,29043951.115976
Temperature (July),Forest Service Wilderness Areas,Ramseys Draft Wilderness,29569,26612100,6575.9829705,2661.21,18.84,20.629999,1.789999,19.445308,0.509519,26614362.158183
Temperature (July),Forest Service Wilderness Areas,Rich Hole Wilderness,29369,26432100,6531.5040705,2643.21,21.030001,23.02,1.99,21.477955,0.378169,26433207.047714
Temperature (July),Forest Service Wilderness Areas,Roaring Plains West Wilderness,30542,27487800,6792.3728190,2748.78,16.709999,20.620001,3.910002,17.529044,0.770937,27494485.828466
Temperature (July),Forest Service Wilderness Areas,Rock River Canyon Wilderness,23664,21297600,5262.7434480,2129.76,18.280001,18.799999,0.519999,18.546999,0.115859,21288240.970846
Temperature (July),Forest Service Wilderness Areas,Rough Mountain Wilderness,41943,37748700,9327.8925135,3774.87,21.17,23.540001,2.370001,22.227718,0.533558,37743888.077174
Temperature (July),Forest Service Wilderness Areas,Round Island Wilderness,1654,1488600,367.8405030,148.86,19.120001,19.15,0.029999,19.140254,0.013161,1516946.622236
Temperature (July),Forest Service Wilderness Areas,Saint Mary's Wilderness,44184,39765600,9826.2785880,3976.56,20.700001,22.58,1.879999,21.496619,0.451384,39767109.579329
Temperature (July),Forest Service Wilderness Areas,Sandwich Range Wilderness,158754,142878600,35306.0164530,14287.86,14.47,19.030001,4.56,16.962789,1.015078,142861033.854105
Temperature (July),Forest Service Wilderness Areas,Shawvers Run Wilderness,26007,23406300,5783.8137615,2340.63,19.889999,22.75,2.860001,21.445806,0.720889,23405907.433414
Temperature (July),Forest Service Wilderness Areas,Spice Run Wilderness,27143,24428700,6036.4539135,2442.87,19.68,21.360001,1.68,20.643211,0.30743,24431262.091325
Temperature (July),Forest Service Wilderness Areas,Stone Mountain Wilderness,14713,13241700,3272.0902785,1324.17,21.860001,23.18,1.32,22.34131,0.29715,13245647.391149
Temperature (July),Forest Service Wilderness Areas,Sturgeon River Gorge Wilderness,75403,67862700,16769.2124835,6786.27,18.139999,19.040001,0.900002,18.595583,0.179775,67866940.146917
Temperature (July),Forest Service Wilderness Areas,Sylvania Wilderness,82983,74684700,18454.9627935,7468.47,18.030001,18.34,0.309999,18.160177,0.07716,74684759.065081
Temperature (July),Forest Service Wilderness Areas,Three Ridges Wilderness,20740,18666000,4612.4619300,1866.60,19.889999,23.85,3.960001,22.272616,0.8774,18666108.433027
Temperature (July),Forest Service Wilderness Areas,Thunder Ridge Wilderness,10924,9831600,2429.4375180,983.16,19.73,23.610001,3.880001,22.099058,0.69738,9823140.232682
Temperature (July),Forest Service Wilderness Areas,Whisker Lake Wilderness,33022,29719800,7343.9111790,2971.98,18.26,18.780001,0.52,18.526982,0.111031,29722828.749481
Temperature (July),Forest Service Wilderness Areas,Wild River Wilderness,108059,97253100,24031.7272755,9725.31,13.38,18.77,5.39,16.716688,1.349432,97255552.687529
Temperature (July),States,Connecticut,14327770,12894993000,3186417.2452650,1289499.30,19.07,23.799999,4.73,21.9921,0.744066,12894953453.341300
Temperature (July),States,Delaware,5899273,5309345700,1311965.8691985,530934.57,23.85,25.610001,1.76,25.053572,0.25032,5309390666.975370
Temperature (July),States,District of Columbia,173276,155948400,38535.6293820,15594.84,24.969999,26.209999,1.24,25.747242,0.288654,155936388.359822
Temperature (July),States,Illinois,162180627,145962564300,36068079.4513515,14596256.43,21.33,26.34,5.01,24.122624,1.009346,146024416220.665000
Temperature (July),States,Indiana,104165538,93748984200,23165842.7407410,9374898.42,21.889999,26.02,4.130001,23.579627,0.814652,93755290899.666200
Temperature (July),States,Iowa,162005762,145805185800,36029190.4371090,14580518.58,21.15,25.059999,3.91,23.177734,0.755307,145846157080.375000
Temperature (July),States,Kentucky,115982093,104383883700,25793779.5816885,10438388.37,19.92,26.809999,6.889999,24.692174,0.85094,104525137684.948000
Temperature (July),States,Maine,93419172,84077254800,20775910.0473540,8407725.48,13.91,21.549999,7.639999,18.805451,1.074431,84135338938.930200
Temperature (July),States,Maryland,28205443,25384898700,6272735.3932635,2538489.87,19.120001,26.5,7.379999,24.519627,1.499573,25396939412.877900
Temperature (July),States,Massachusetts,23396506,21056855400,5203254.2536170,2105685.54,17.129999,23.309999,6.18,21.336675,0.98544,21075180892.310700
Temperature (July),States,Michigan,166998305,150298474500,37139504.5413225,15029847.45,14.88,23.34,8.46,20.307502,1.424167,150627432348.998000
Temperature (July),States,Minnesota,242637561,218373804900,53961259.0598145,21837380.49,15.83,23.35,7.52,20.574693,1.379456,218546319047.010000
Temperature (July),States,New Hampshire,26638972,23975074800,5924360.8584540,2397507.48,10.07,22.110001,12.040001,19.560101,1.577832,23983031539.622600
Temperature (July),States,New Jersey,21915162,19723645800,4873811.4954090,1972364.58,20.280001,25.790001,5.51,23.817234,1.117536,19794577064.869600
Temperature (July),States,New York,139630464,125667417600,31053047.2260480,12566741.76,14.79,25.27,10.48,20.235421,1.48352,125772761461.610000
Temperature (July),States,Ohio,118818444,106936599600,26424568.4441580,10693659.96,20.700001,24.92,4.219999,22.832598,0.626442,106991293988.009000
Temperature (July),States,Pennsylvania,130313015,117281713500,28980897.8144175,11728171.35,18,25.82,7.82,21.312079,1.458575,117298177736.458000
Temperature (July),States,Rhode Island,3153631,2838267900,701350.1894295,283826.79,20.85,23.08,2.23,21.912665,0.441038,2838250544.449430
Temperature (July),States,Vermont,27714073,24942665700,6163457.4077985,2494266.57,15.55,22.33,6.78,19.154027,1.242518,24949625876.598800
Temperature (July),States,Virginia,114951875,103456687500,25564664.7646875,10345668.75,17.17,26.9,9.73,24.121492,1.643385,103515652655.207000
Temperature (July),States,West Virginia,69655486,62689937400,15490996.9812270,6268993.74,16.23,25.1,8.870001,22.032815,1.518714,62689825398.324900
Temperature (July),States,Wisconsin,161152842,145037557800,35839505.7201690,14503755.78,17.15,23.42,6.27,20.695917,1.143689,145164873246.276000
Temperature (May-Sept),Class I Areas,Acadia NP,174407,156966300,38787.1575615,15696.63,13.66,17.068001,3.408001,16.128863,0.756963,156976202.212794
Temperature (May-Sept),Class I Areas,Boundary Waters Canoe Area Wilderness,4892692,4403422800,1088107.7909940,440342.28,13.792,15.538,1.746,14.982071,0.232051,4415689551.038190
Temperature (May-Sept),Class I Areas,Brigantine Wilderness,10286,9257400,2287.5498270,925.74,20.874001,21.049999,0.175999,20.982691,0.039991,9785546.479338
Temperature (May-Sept),Class I Areas,Dolly Sods Wilderness,48235,43411500,10727.1987075,4341.15,15.064,16.799999,1.735999,15.73288,0.388405,43407012.422794
Temperature (May-Sept),Class I Areas,Great Gulf Wilderness,27040,24336000,6013.5472800,2433.60,7.312,14.61,7.298,11.224862,1.827061,24333487.464179
Temperature (May-Sept),Class I Areas,Isle Royale NP,1889068,1700161200,420118.3333260,170016.12,12.252,13.878,1.626,13.12417,0.399742,2224596026.698460
Temperature (May-Sept),Class I Areas,James River Face Wilderness,40066,36059400,8910.4580370,3605.94,18.936001,21.58,2.643999,20.449957,0.725291,36061953.654039
Temperature (May-Sept),Class I Areas,Lye Brook Wilderness,71351,64215900,15868.0699695,6421.59,13.886,17.153999,3.268,14.452403,0.725513,64221170.710860
Temperature (May-Sept),Class I Areas,Mammoth Cave NP,230884,207795600,51347.3317380,20779.56,21.940001,22.454,0.514,22.244773,0.114943,207797270.790150
Temperature (May-Sept),Class I Areas,Moosehorn Wilderness BAR,21584,19425600,4800.1628880,1942.56,15.802,15.92,0.118,15.853504,0.024334,19427383.657833
Temperature (May-Sept),Class I Areas,Moosehorn Wilderness EDM,12177,10959300,2708.0978265,1095.93,15.234,15.426,0.191999,15.34115,0.058473,10966667.379660
Temperature (May-Sept),Class I Areas,Otter Creek Wilderness,89884,80895600,19989.7072380,8089.56,15.618,18.264,2.646,16.351732,0.487329,80879488.939516
Temperature (May-Sept),Class I Areas,Presidential Range-Dry River Wilderness,125840,113256000,27986.1238800,11325.60,8.456,16.105999,7.649999,13.108079,1.549147,113247489.248687
Temperature (May-Sept),Class I Areas,Rainbow Lake Wilderness,31684,28515600,7046.3473380,2851.56,16.115999,16.416,0.300001,16.323796,0.072823,28527702.443629
Temperature (May-Sept),Class I Areas,Seney Wilderness,121260,109134000,26967.5570700,10913.40,15.408,15.746,0.338,15.570821,0.071364,109129287.035413
Temperature (May-Sept),Class I Areas,Shenandoah NP,869029,782126100,193267.2699405,78212.61,16.427999,21.313999,4.886,19.203758,0.984492,782161341.766315
Temperature (May-Sept),Class I Areas,Voyageurs NP,920691,828621900,204756.6145995,82862.19,15.066,15.53,0.464,15.301683,0.077939,829261617.157305
Temperature (May-Sept),Ecoregions Combined,All Ecoregions,844415714,759974142600,187793410.5071730,75997414.26,7.312,21.978001,14.666001,16.880498,1.474587,760057317559.180000
Temperature (May-Sept),Ecoregions Level 2,Atlantic Highlands,167686040,150917436000,37292453.0227800,15091743.60,7.312,20.896,13.584,15.887285,1.373961,150924840138.306000
Temperature (May-Sept),Ecoregions Level 2,Mixed Wood Plains,438217691,394395921900,97457204.2810995,39439592.19,12.97,21.978001,9.008,17.818613,1.156632,394420123294.760000
Temperature (May-Sept),Ecoregions Level 2,Mixed Wood Shield,238511983,214660784700,53043753.2032935,21466078.47,12.276,18.427999,6.151999,15.85518,0.742485,214712354126.112000
Temperature (May-Sept),Ecoregions Level 3,Acadian Plains and Hills,50270084,45243075600,11179790.1961380,4524307.56,12.97,17.556,4.585999,15.889585,0.686486,45250035288.537900
Temperature (May-Sept),Ecoregions Level 3,Driftless Area,52651402,47386261800,11709382.2220890,4738626.18,16.862,20.146,3.284,18.512526,0.465037,47386276779.215200
Temperature (May-Sept),Ecoregions Level 3,Eastern Great Lakes Lowlands,44773818,40296436200,9957450.8672010,4029643.62,14.797999,20.271999,5.474,17.911178,0.731752,40301910537.527400
Temperature (May-Sept),Ecoregions Level 3,Erie Drift Plain,34399655,30959689500,7650294.0738975,3095968.95,15.872,20.186001,4.314001,18.574381,0.855522,30959680375.094500
Temperature (May-Sept),Ecoregions Level 3,North Central Appalachians,29697029,26727326100,6604455.9159405,2672732.61,15.23,19.412001,4.182001,16.776543,0.686894,26727356832.030000
Temperature (May-Sept),Ecoregions Level 3,North Central Hardwood Forests,98779337,88901403300,21967981.2624465,8890140.33,15.236,19.690001,4.454,17.618799,0.740901,88909527413.238700
Temperature (May-Sept),Ecoregions Level 3,Northeastern Coastal Zone,46739020,42065118000,10394500.9833900,4206511.80,15.97,21.978001,6.008,18.674186,0.826451,42067270135.634400
Temperature (May-Sept),Ecoregions Level 3,Northern Allegheny Plateau,51678032,46510228800,11492910.0876240,4651022.88,13.938,19.642,5.704,16.910597,0.692422,46510281698.888000
Temperature (May-Sept),Ecoregions Level 3,Northern Appalachian and Atlantic Maritime Highlands,137989011,124190109900,30687997.1068395,12419010.99,7.312,20.896,13.584,15.695905,1.409144,124197483306.276000
Temperature (May-Sept),Ecoregions Level 3,Northern Lakes and Forests,213148264,191833437600,47403001.5981480,19183343.76,12.276,18.427999,6.151999,15.877213,0.77893,191883316525.475000
Temperature (May-Sept),Ecoregions Level 3,Northern Minnesota Wetlands,25363719,22827347100,5640751.6051455,2282734.71,14.76,16.337999,1.577999,15.670026,0.216685,22829037600.637000
Temperature (May-Sept),Ecoregions Level 3,Southern Michigan/Northern Indiana Drift Plains,58926343,53033708700,13104894.5883135,5303370.87,16.691999,20.334,3.642,18.785369,0.622133,53035141066.624500
Temperature (May-Sept),Forest Service Admin Areas,Allegheny National Forest,3331340,2998206000,740871.6936300,299820.60,15.58,18.17,2.59,16.333988,0.447231,2998212079.749840
Temperature (May-Sept),Forest Service Admin Areas,Chequamegon-Nicolet National Forest,9017376,8115638400,2005414.8268320,811563.84,14.207999,16.916,2.708001,15.752477,0.422643,8115684316.383020
Temperature (May-Sept),Forest Service Admin Areas,Chippewa National Forest,7197246,6477521400,1600627.9255470,647752.14,15.472,16.549999,1.077999,16.148835,0.275013,6477469656.434470
Temperature (May-Sept),Forest Service Admin Areas,Daniel Boone National Forest,9046948,8142253200,2011991.4769860,814225.32,18.634001,22.435999,3.801998,21.122848,0.424763,8268286834.790360
Temperature (May-Sept),Forest Service Admin Areas,George Washington and Jefferson National Forest,15724830,14152347000,3497115.7054350,1415234.70,14.756001,22.136,7.379999,19.167215,1.132942,14152380131.178300
Temperature (May-Sept),Forest Service Admin Areas,Green Mountain and Finger Lakes National Forests,3839575,3455617500,853900.3623375,345561.75,12.728,19.096001,6.368001,15.115833,1.08824,3455616314.805460
Temperature (May-Sept),Forest Service Admin Areas,Hiawatha National Forest,5837822,5254039800,1298299.5047790,525403.98,14.246,16.544001,2.298,15.358144,0.314315,5257791263.285730
Temperature (May-Sept),Forest Service Admin Areas,Hoosier National Forest,2908756,2617880400,646891.3362420,261788.04,20.907999,22.722,1.814001,21.571857,0.287745,2617898935.632780
